seed,trial,correct,action
44,348,true,2
44,349,false,1
44,350,true,1
44,351,true,1
44,352,false,1
44,353,true,1
44,354,true,1
44,355,true,1
44,356,true,2
44,357,true,2
44,358,true,1
44,359,true,1
44,360,true,1
44,361,true,1
44,362,false,1
44,363,true,2
44,364,false,1
44,365,false,2
44,366,true,2
44,367,true,1
44,368,true,2
44,369,false,1
44,370,true,2
44,371,false,1
44,372,true,1
44,373,true,2
44,374,true,1
44,375,true,1
44,376,false,1
44,377,true,1
44,378,true,1
44,379,true,2
44,380,true,1
44,381,false,1
44,382,true,1
44,383,false,1
44,384,true,1
44,385,false,1
44,386,true,2
44,387,true,2
44,388,true,2
44,389,false,1
44,390,true,2
44,391,false,1
44,392,true,1
44,393,true,1
44,394,true,1
44,395,false,1
44,396,true,1
44,397,true,1
44,398,false,2
44,399,true,1
44,400,true,1
44,401,true,1
44,402,true,1
44,403,true,1
44,404,false,1
44,405,false,1
44,406,true,1
44,407,true,2
44,408,true,1
44,409,true,1
44,410,true,1
44,411,true,1
44,412,true,2
44,413,false,1
44,414,true,1
44,415,true,2
44,416,true,2
44,417,true,1
44,418,true,1
44,419,true,1
44,420,true,1
44,421,false,1
44,422,true,1
44,423,true,1
44,424,true,1
44,425,true,1
44,426,false,1
44,427,true,1
44,428,true,1
44,429,true,1
44,430,false,1
44,431,true,1
44,432,false,1
44,433,false,1
44,434,true,1
44,435,true,1
44,436,false,1
44,437,true,1
44,438,true,1
44,439,false,2
44,440,true,1
44,441,true,1
44,442,true,2
44,443,false,1
44,444,false,1
44,445,true,2
44,446,true,1
44,447,true,2
44,448,true,1
44,449,false,1
44,450,false,1
44,451,true,2
44,452,true,1
44,453,true,1
44,454,true,2
44,455,true,1
44,456,false,2
44,457,false,1
44,458,true,1
44,459,false,1
44,460,true,1
44,461,true,1
44,462,false,1
44,463,true,2
44,464,true,2
44,465,true,2
44,466,true,2
44,467,true,1
44,468,true,2
44,469,false,1
44,470,true,2
44,471,true,2
44,472,false,1
44,473,true,1
44,474,true,1
44,475,false,1
44,476,false,2
44,477,false,1
44,478,true,1
44,479,true,1
44,480,true,2
44,481,true,2
44,482,false,1
44,483,false,1
44,484,false,1
44,485,true,1
44,486,true,1
44,487,true,2
44,488,true,2
44,489,false,2
44,490,true,1
44,491,false,1
44,492,true,1
44,493,false,2
44,494,false,1
44,495,true,2
44,496,true,1
44,497,true,1
44,498,true,1
44,499,true,2
44,500,true,1
44,501,true,2
44,502,false,1
44,503,true,1
44,504,true,2
44,505,false,1
44,506,true,1
44,507,true,1
44,508,false,2
44,509,true,2
44,510,false,2
44,511,true,1
44,512,false,1
44,513,false,1
44,514,true,2
44,515,true,2
44,516,false,1
44,517,true,2
44,518,true,2
44,519,true,2
44,520,false,2
44,521,true,1
44,522,true,1
44,523,true,2
44,524,true,1
44,525,true,1
44,526,true,2
44,527,false,1
44,528,true,1
44,529,false,1
44,530,true,1
44,531,false,1
44,532,true,1
44,533,true,1
44,534,true,2
44,535,true,1
44,536,true,2
44,537,true,1
44,538,false,1
44,539,false,1
44,540,true,1
44,541,false,1
44,542,true,2
44,543,true,1
44,544,true,1
44,545,true,1
44,546,true,1
44,547,true,1
44,548,true,1
44,549,true,1
44,550,true,2
44,551,false,1
44,552,false,1
44,553,true,1
44,554,true,1
44,555,false,1
44,556,true,1
44,557,true,1
44,558,false,1
44,559,false,1
44,560,false,1
44,561,true,2
44,562,false,1
44,563,true,1
44,564,true,1
44,565,false,1
44,566,true,2
44,567,true,1
44,568,true,1
44,569,true,1
44,570,true,2
44,571,true,1
44,572,false,1
44,573,true,2
44,574,true,2
44,575,true,1
44,576,true,1
44,577,false,1
44,578,true,1
44,579,false,1
44,580,true,1
44,581,true,2
44,582,true,2
44,583,true,1
44,584,true,1
44,585,false,1
44,586,false,1
44,587,true,2
44,588,false,1
44,589,true,2
44,590,true,1
44,591,true,1
44,592,true,1
44,593,true,2
44,594,true,2
44,595,false,1
44,596,false,1
44,597,false,1
44,598,false,2
44,599,true,2
44,600,true,2
44,601,true,2
44,602,false,1
44,603,false,1
44,604,true,1
44,605,false,1
44,606,false,1
44,607,false,1
44,608,true,2
44,609,true,2
44,610,false,1
44,611,true,1
44,612,true,1
44,613,true,1
44,614,true,1
44,615,false,1
44,616,true,2
44,617,true,1
44,618,true,2
44,619,false,1
44,620,true,1
44,621,true,2
44,622,true,1
44,623,true,1
44,624,true,1
44,625,true,1
44,626,true,1
44,627,false,1
44,628,true,1
44,629,true,1
44,630,true,1
44,631,true,2
44,632,false,1
44,633,false,1
44,634,true,2
44,635,true,1
44,636,true,2
44,637,true,1
44,638,true,1
44,639,true,2
44,640,true,2
44,641,false,1
44,642,true,2
44,643,true,2
44,644,true,1
44,645,true,1
44,646,true,2
44,647,true,1
44,648,true,1
44,649,true,2
44,650,false,1
44,651,false,1
44,652,false,1
44,653,false,2
44,654,false,1
44,655,true,1
44,656,true,1
44,657,true,1
44,658,true,2
44,659,true,2
44,660,true,1
44,661,true,1
44,662,true,1
44,663,false,2
44,664,true,2
44,665,true,2
44,666,true,2
44,667,false,2
44,668,true,2
44,669,true,1
44,670,false,1
44,671,true,2
44,672,true,1
44,673,true,1
44,674,true,2
44,675,false,1
44,676,true,2
44,677,false,1
44,678,true,1
44,679,true,2
44,680,true,1
44,681,false,1
44,682,true,1
44,683,false,1
44,684,true,2
44,685,true,1
44,686,true,1
44,687,true,1
44,688,true,2
44,689,true,2
44,690,true,2
44,691,true,1
44,692,false,1
44,693,true,2
44,694,true,1
44,695,false,1
44,696,true,1
44,697,true,1
44,698,false,2
44,699,false,1
44,700,true,1
45,1,true,2
45,2,false,2
45,3,false,2
45,4,false,1
45,5,false,2
45,6,true,2
45,7,false,1
45,8,false,1
45,9,false,1
45,10,true,2
45,11,false,1
45,12,true,2
45,13,false,2
45,14,false,1
45,15,false,2
45,16,false,2
45,17,false,2
45,18,false,2
45,19,true,1
45,20,false,1
45,21,true,1
45,22,true,1
45,23,false,2
45,24,false,1
45,25,true,1
45,26,true,1
45,27,true,1
45,28,false,2
45,29,false,1
45,30,true,1
45,31,false,1
45,32,false,2
45,33,true,2
45,34,false,1
45,35,true,2
45,36,false,2
45,37,true,1
45,38,false,2
45,39,true,2
45,40,false,2
45,41,false,1
45,42,true,1
45,43,false,2
45,44,false,1
45,45,true,1
45,46,true,1
45,47,false,2
45,48,true,2
45,49,true,2
45,50,false,1
45,51,true,1
45,52,false,2
45,53,false,1
45,54,false,1
45,55,true,2
45,56,false,1
45,57,false,2
45,58,false,2
45,59,true,1
45,60,true,1
45,61,false,1
45,62,true,2
45,63,false,1
45,64,false,2
45,65,false,2
45,66,true,2
45,67,true,1
45,68,true,2
45,69,false,1
45,70,true,1
45,71,false,2
45,72,true,2
45,73,true,2
45,74,true,1
45,75,true,1
45,76,false,1
45,77,true,1
45,78,true,1
45,79,false,2
45,80,false,2
45,81,false,1
45,82,false,2
45,83,true,1
45,84,true,2
45,85,false,1
45,86,false,2
45,87,false,2
45,88,false,2
45,89,true,2
45,90,true,1
45,91,true,2
45,92,true,1
45,93,true,2
45,94,true,2
45,95,true,1
45,96,true,2
45,97,true,2
45,98,false,1
45,99,false,2
45,100,true,1
45,101,true,2
45,102,false,1
45,103,true,1
45,104,true,1
45,105,false,1
45,106,false,1
45,107,true,1
45,108,true,1
45,109,true,1
45,110,true,1
45,111,false,2
45,112,true,1
45,113,true,1
45,114,true,2
45,115,false,2
45,116,true,1
45,117,true,1
45,118,false,1
45,119,true,2
45,120,false,1
45,121,true,1
45,122,false,1
45,123,true,1
45,124,true,1
45,125,false,1
45,126,false,1
45,127,false,1
45,128,true,2
45,129,false,1
45,130,true,1
45,131,false,2
45,132,true,1
45,133,false,1
45,134,true,2
45,135,false,1
45,136,true,2
45,137,true,2
45,138,true,1
45,139,true,2
45,140,false,2
45,141,true,2
45,142,false,2
45,143,true,2
45,144,false,1
45,145,true,1
45,146,true,2
45,147,true,1
45,148,true,1
45,149,true,1
45,150,false,1
45,151,true,1
45,152,true,2
45,153,true,1
45,154,true,1
45,155,false,1
45,156,true,1
45,157,true,1
45,158,true,1
45,159,true,1
45,160,false,1
45,161,true,1
45,162,false,1
45,163,true,2
45,164,true,1
45,165,true,1
45,166,true,1
45,167,false,1
45,168,true,2
45,169,false,1
45,170,false,1
45,171,true,1
45,172,false,1
45,173,true,2
45,174,true,1
45,175,false,1
45,176,true,1
45,177,true,2
45,178,true,2
45,179,true,2
45,180,true,2
45,181,true,2
45,182,true,2
45,183,true,1
45,184,true,1
45,185,true,2
45,186,true,1
45,187,true,1
45,188,true,1
45,189,true,1
45,190,false,1
45,191,true,1
45,192,true,1
45,193,true,1
45,194,true,1
45,195,true,1
45,196,true,1
45,197,true,1
45,198,true,1
45,199,true,1
45,200,false,1
45,201,true,1
45,202,true,2
45,203,true,1
45,204,false,1
45,205,false,1
45,206,true,2
45,207,true,2
45,208,true,2
45,209,true,1
45,210,true,2
45,211,true,1
45,212,true,2
45,213,true,1
45,214,true,2
45,215,true,1
45,216,true,1
45,217,false,1
45,218,false,1
45,219,false,1
45,220,true,2
45,221,true,1
45,222,true,1
45,223,true,2
45,224,true,2
45,225,false,1
45,226,true,1
45,227,true,2
45,228,true,2
45,229,true,1
45,230,true,1
45,231,true,1
45,232,true,1
45,233,true,1
45,234,false,1
45,235,true,1
45,236,false,1
45,237,true,2
45,238,false,1
45,239,true,1
45,240,true,1
45,241,true,1
45,242,true,1
45,243,false,1
45,244,true,2
45,245,true,1
45,246,true,2
45,247,true,2
45,248,true,2
45,249,true,2
45,250,true,1
45,251,false,1
45,252,false,1
45,253,false,1
45,254,true,1
45,255,true,2
45,256,true,1
45,257,true,2
45,258,true,1
45,259,true,1
45,260,true,2
45,261,true,1
45,262,true,1
45,263,false,1
45,264,true,2
45,265,true,1
45,266,false,1
45,267,true,1
45,268,false,1
45,269,true,1
45,270,true,1
45,271,true,2
45,272,true,1
45,273,true,1
45,274,false,1
45,275,true,1
45,276,true,1
45,277,false,1
45,278,true,1
45,279,true,2
45,280,true,2
45,281,true,1
45,282,true,1
45,283,true,2
45,284,true,2
45,285,true,2
45,286,true,1
45,287,true,1
45,288,true,1
45,289,true,1
45,290,true,1
45,291,true,1
45,292,true,1
45,293,true,2
45,294,false,1
45,295,true,2
45,296,true,2
45,297,false,1
45,298,true,1
45,299,false,1
45,300,true,2
45,301,true,1
45,302,true,2
45,303,true,1
45,304,true,2
45,305,true,2
45,306,true,1
45,307,true,2
45,308,true,1
45,309,false,1
45,310,true,1
45,311,true,1
45,312,true,2
45,313,true,1
45,314,true,1
45,315,false,1
45,316,true,1
45,317,true,1
45,318,true,2
45,319,false,2
45,320,true,1
45,321,true,2
45,322,false,1
45,323,true,2
45,324,true,1
45,325,true,2
45,326,false,1
45,327,true,1
45,328,true,2
45,329,true,1
45,330,true,1
45,331,false,2
45,332,true,2
45,333,true,2
45,334,true,1
45,335,false,1
45,336,false,1
45,337,true,2
45,338,true,1
45,339,true,1
45,340,true,1
45,341,false,1
45,342,true,1
45,343,false,1
45,344,true,1
45,345,true,1
45,346,true,1
45,347,true,1
45,348,false,1
45,349,true,2
45,350,true,1
45,351,true,1
45,352,true,2
45,353,true,1
45,354,true,1
45,355,true,1
45,356,true,2
45,357,true,2
45,358,true,1
45,359,true,1
45,360,false,2
45,361,true,1
45,362,false,1
45,363,true,2
45,364,false,1
45,365,true,1
45,366,false,1
45,367,true,1
45,368,true,2
45,369,false,1
45,370,true,2
45,371,false,1
45,372,true,1
45,373,false,1
45,374,true,1
45,375,true,1
45,376,true,2
45,377,true,1
45,378,true,1
45,379,true,2
45,380,true,1
45,381,true,2
45,382,true,1
45,383,true,2
45,384,true,1
45,385,true,2
45,386,true,2
45,387,false,1
45,388,true,2
45,389,true,2
45,390,true,2
45,391,true,2
45,392,true,1
45,393,true,1
45,394,true,1
45,395,true,2
45,396,true,1
45,397,true,1
45,398,true,1
45,399,true,1
45,400,true,1
45,401,true,1
45,402,true,1
45,403,true,1
45,404,true,2
45,405,true,2
45,406,true,1
45,407,true,2
45,408,true,1
45,409,true,1
45,410,true,1
45,411,true,1
45,412,false,1
45,413,true,2
45,414,true,1
45,415,false,1
45,416,false,1
45,417,true,1
45,418,true,1
45,419,true,1
45,420,true,1
45,421,true,2
45,422,true,1
45,423,true,1
45,424,true,1
45,425,true,1
45,426,true,2
45,427,true,1
45,428,true,1
45,429,true,1
45,430,false,1
45,431,true,1
45,432,true,2
45,433,true,2
45,434,true,1
45,435,true,1
45,436,true,2
45,437,true,1
45,438,true,1
45,439,true,1
45,440,true,1
45,441,true,1
45,442,true,2
45,443,true,2
45,444,true,2
45,445,false,1
45,446,true,1
45,447,true,2
45,448,true,1
45,449,false,1
45,450,true,2
45,451,false,1
45,452,true,1
45,453,true,1
45,454,false,1
45,455,true,1
45,456,true,1
45,457,true,2
45,458,true,1
45,459,false,1
45,460,true,1
45,461,true,1
45,462,true,2
45,463,true,2
45,464,false,1
45,465,true,2
45,466,true,2
45,467,true,1
45,468,true,2
45,469,true,2
45,470,false,1
45,471,false,1
45,472,true,2
45,473,false,2
45,474,true,1
45,475,true,2
45,476,true,1
45,477,false,1
45,478,false,2
45,479,true,1
45,480,false,1
45,481,true,2
45,482,true,2
45,483,true,2
45,484,true,2
45,485,true,1
45,486,true,1
45,487,true,2
45,488,true,2
45,489,true,1
45,490,true,1
45,491,true,2
45,492,true,1
45,493,true,1
45,494,false,1
45,495,true,2
45,496,true,1
45,497,true,1
45,498,true,1
45,499,true,2
45,500,true,1
45,501,true,2
45,502,true,2
45,503,true,1
45,504,true,2
45,505,false,1
45,506,true,1
45,507,true,1
45,508,true,1
45,509,true,2
45,510,true,1
45,511,true,1
45,512,true,2
45,513,true,2
45,514,true,2
45,515,false,1
45,516,true,2
45,517,true,2
45,518,true,2
45,519,false,1
45,520,true,1
45,521,true,1
45,522,true,1
45,523,true,2
45,524,true,1
45,525,true,1
45,526,false,1
45,527,true,2
45,528,false,2
45,529,false,1
45,530,true,1
45,531,true,2
45,532,true,1
45,533,true,1
45,534,true,2
45,535,true,1
45,536,false,1
45,537,true,1
45,538,true,2
45,539,false,1
45,540,true,1
45,541,true,2
45,542,false,1
45,543,true,1
45,544,true,1
45,545,true,1
45,546,true,1
45,547,true,1
45,548,true,1
45,549,true,1
45,550,true,2
45,551,true,2
45,552,false,1
45,553,true,1
45,554,true,1
45,555,false,1
45,556,true,1
45,557,true,1
45,558,true,2
45,559,true,2
45,560,true,2
45,561,true,2
45,562,true,2
45,563,true,1
45,564,true,1
45,565,true,2
45,566,true,2
45,567,true,1
45,568,true,1
45,569,true,1
45,570,false,1
45,571,true,1
45,572,true,2
45,573,false,1
45,574,true,2
45,575,true,1
45,576,true,1
45,577,true,2
45,578,true,1
45,579,true,2
45,580,true,1
45,581,true,2
45,582,true,2
45,583,true,1
45,584,true,1
45,585,true,2
45,586,true,2
45,587,false,1
45,588,true,2
45,589,true,2
45,590,true,1
45,591,true,1
45,592,true,1
45,593,true,2
45,594,true,2
45,595,false,1
45,596,true,2
45,597,true,2
45,598,true,1
45,599,true,2
45,600,true,2
45,601,true,2
45,602,true,2
45,603,false,1
45,604,true,1
45,605,true,2
45,606,true,2
45,607,true,2
45,608,true,2
45,609,true,2
45,610,true,2
45,611,true,1
45,612,true,1
45,613,false,2
45,614,true,1
45,615,true,2
45,616,true,2
45,617,true,1
45,618,true,2
45,619,true,2
45,620,true,1
45,621,true,2
45,622,true,1
45,623,true,1
45,624,false,2
45,625,true,1
45,626,true,1
45,627,false,1
45,628,true,1
45,629,true,1
45,630,true,1
45,631,true,2
45,632,false,1
45,633,true,2
45,634,true,2
45,635,true,1
45,636,true,2
45,637,true,1
45,638,true,1
45,639,true,2
45,640,true,2
45,641,false,1
45,642,true,2
45,643,true,2
45,644,false,2
45,645,true,1
45,646,true,2
45,647,true,1
45,648,true,1
45,649,true,2
45,650,true,2
45,651,false,1
45,652,true,2
45,653,true,1
45,654,false,1
45,655,true,1
45,656,true,1
45,657,true,1
45,658,true,2
45,659,false,1
45,660,true,1
45,661,true,1
45,662,true,1
45,663,true,1
45,664,true,2
45,665,true,2
45,666,true,2
45,667,true,1
45,668,true,2
45,669,true,1
45,670,false,1
45,671,true,2
45,672,true,1
45,673,true,1
45,674,true,2
45,675,true,2
45,676,true,2
45,677,true,2
45,678,true,1
45,679,true,2
45,680,true,1
45,681,false,1
45,682,true,1
45,683,true,2
45,684,true,2
45,685,true,1
45,686,true,1
45,687,true,1
45,688,true,2
45,689,true,2
45,690,false,1
45,691,true,1
45,692,true,2
45,693,true,2
45,694,true,1
45,695,true,2
45,696,true,1
45,697,true,1
45,698,true,1
45,699,true,2
45,700,true,1
46,1,false,1
46,2,true,1
46,3,true,1
46,4,false,1
46,5,true,1
46,6,false,1
46,7,false,1
46,8,false,1
46,9,false,1
46,10,true,2
46,11,true,2
46,12,true,2
46,13,true,1
46,14,true,2
46,15,true,1
46,16,false,2
46,17,true,1
46,18,true,1
46,19,false,2
46,20,false,1
46,21,false,2
46,22,false,2
46,23,false,2
46,24,false,1
46,25,false,2
46,26,false,2
46,27,false,2
46,28,true,1
46,29,true,2
46,30,false,2
46,31,false,1
46,32,true,1
46,33,true,2
46,34,true,2
46,35,false,1
46,36,false,2
46,37,false,2
46,38,true,1
46,39,false,1
46,40,true,1
46,41,false,1
46,42,true,1
46,43,true,1
46,44,false,1
46,45,false,2
46,46,false,2
46,47,false,2
46,48,false,1
46,49,true,2
46,50,false,1
46,51,false,2
46,52,false,2
46,53,false,1
46,54,true,2
46,55,true,2
46,56,false,1
46,57,true,1
46,58,false,2
46,59,true,1
46,60,true,1
46,61,false,1
46,62,true,2
46,63,false,1
46,64,true,1
46,65,true,1
46,66,false,1
46,67,true,1
46,68,false,1
46,69,false,1
46,70,false,2
46,71,true,1
46,72,true,2
46,73,false,1
46,74,true,1
46,75,false,2
46,76,true,2
46,77,true,1
46,78,true,1
46,79,false,2
46,80,true,1
46,81,true,2
46,82,true,1
46,83,true,1
46,84,false,1
46,85,false,1
46,86,true,1
46,87,false,2
46,88,false,2
46,89,true,2
46,90,true,1
46,91,true,2
46,92,true,1
46,93,false,1
46,94,true,2
46,95,true,1
46,96,true,2
46,97,false,1
46,98,true,2
46,99,true,1
46,100,true,1
46,101,true,2
46,102,true,2
46,103,false,2
46,104,false,2
46,105,true,2
46,106,false,1
46,107,true,1
46,108,false,2
46,109,true,1
46,110,true,1
46,111,true,1
46,112,true,1
46,113,false,2
46,114,false,1
46,115,true,1
46,116,false,2
46,117,true,1
46,118,true,2
46,119,true,2
46,120,false,1
46,121,true,1
46,122,false,1
46,123,true,1
46,124,true,1
46,125,true,2
46,126,false,1
46,127,false,1
46,128,false,1
46,129,false,1
46,130,true,1
46,131,true,1
46,132,true,1
46,133,true,2
46,134,true,2
46,135,true,2
46,136,false,1
46,137,true,2
46,138,true,1
46,139,true,2
46,140,true,1
46,141,false,1
46,142,true,1
46,143,true,2
46,144,false,1
46,145,true,1
46,146,true,2
46,147,true,1
46,148,true,1
46,149,true,1
46,150,false,1
46,151,true,1
46,152,false,1
46,153,true,1
46,154,false,2
46,155,false,1
46,156,false,2
46,157,true,1
46,158,true,1
46,159,true,1
46,160,true,2
46,161,true,1
46,162,true,2
46,163,false,1
46,164,false,2
46,165,true,1
46,166,true,1
46,167,false,1
46,168,true,2
46,169,false,1
46,170,false,1
46,171,true,1
46,172,true,2
46,173,true,2
46,174,true,1
46,175,true,2
46,176,true,1
46,177,true,2
46,178,true,2
46,179,true,2
46,180,false,1
46,181,false,1
46,182,false,1
46,183,true,1
46,184,true,1
46,185,false,1
46,186,true,1
46,187,true,1
46,188,true,1
46,189,true,1
46,190,true,2
46,191,true,1
46,192,true,1
46,193,true,1
46,194,true,1
46,195,true,1
46,196,true,1
46,197,true,1
46,198,true,1
46,199,true,1
46,200,false,1
46,201,true,1
46,202,false,1
46,203,false,2
46,204,false,1
46,205,false,1
46,206,false,1
46,207,false,1
46,208,false,1
46,209,true,1
46,210,true,2
46,211,true,1
46,212,false,1
46,213,true,1
46,214,true,2
46,215,true,1
46,216,true,1
46,217,false,1
46,218,false,1
46,219,true,2
46,220,true,2
46,221,true,1
46,222,true,1
46,223,true,2
46,224,true,2
46,225,true,2
46,226,true,1
46,227,true,2
46,228,true,2
46,229,true,1
46,230,true,1
46,231,true,1
46,232,true,1
46,233,true,1
46,234,false,1
46,235,true,1
46,236,true,2
46,237,false,1
46,238,true,2
46,239,true,1
46,240,true,1
46,241,true,1
46,242,true,1
46,243,false,1
46,244,true,2
46,245,true,1
46,246,true,2
46,247,true,2
46,248,false,1
46,249,false,1
46,250,true,1
46,251,false,1
46,252,true,2
46,253,true,2
46,254,true,1
46,255,true,2
46,256,true,1
46,257,true,2
46,258,true,1
46,259,true,1
46,260,true,2
46,261,true,1
46,262,true,1
46,263,false,1
46,264,false,1
46,265,true,1
46,266,true,2
46,267,true,1
46,268,true,2
46,269,true,1
46,270,true,1
46,271,false,1
46,272,true,1
46,273,true,1
46,274,false,1
46,275,true,1
46,276,true,1
46,277,true,2
46,278,true,1
46,279,false,1
46,280,true,2
46,281,true,1
46,282,true,1
46,283,true,2
46,284,true,2
46,285,true,2
46,286,true,1
46,287,true,1
46,288,true,1
46,289,true,1
46,290,true,1
46,291,true,1
46,292,true,1
46,293,false,1
46,294,false,1
46,295,true,2
46,296,true,2
46,297,true,2
46,298,true,1
46,299,false,1
46,300,true,2
46,301,true,1
46,302,true,2
46,303,true,1
46,304,true,2
46,305,true,2
46,306,true,1
46,307,true,2
46,308,true,1
46,309,false,1
46,310,true,1
46,311,true,1
46,312,true,2
46,313,true,1
46,314,true,1
46,315,false,1
46,316,true,1
46,317,true,1
46,318,false,1
46,319,true,1
46,320,true,1
46,321,true,2
46,322,true,2
46,323,true,2
46,324,true,1
46,325,true,2
46,326,true,2
46,327,true,1
46,328,true,2
46,329,true,1
46,330,true,1
46,331,false,2
46,332,true,2
46,333,true,2
46,334,true,1
46,335,true,2
46,336,true,2
46,337,true,2
46,338,true,1
46,339,true,1
46,340,false,2
46,341,false,1
46,342,true,1
46,343,false,1
46,344,true,1
46,345,true,1
46,346,true,1
46,347,true,1
46,348,false,1
46,349,true,2
46,350,true,1
46,351,true,1
46,352,true,2
46,353,true,1
46,354,true,1
46,355,true,1
46,356,true,2
46,357,false,1
46,358,true,1
46,359,true,1
46,360,true,1
46,361,true,1
46,362,true,2
46,363,true,2
46,364,false,1
46,365,true,1
46,366,false,1
46,367,true,1
46,368,true,2
46,369,false,1
46,370,true,2
46,371,true,2
46,372,true,1
46,373,true,2
46,374,true,1
46,375,true,1
46,376,true,2
46,377,true,1
46,378,true,1
46,379,false,1
46,380,true,1
46,381,true,2
46,382,true,1
46,383,true,2
46,384,true,1
46,385,true,2
46,386,true,2
46,387,true,2
46,388,true,2
46,389,true,2
46,390,true,2
46,391,true,2
46,392,true,1
46,393,true,1
46,394,true,1
46,395,true,2
46,396,true,1
46,397,true,1
46,398,true,1
46,399,true,1
46,400,true,1
46,401,true,1
46,402,false,2
46,403,true,1
46,404,true,2
46,405,true,2
46,406,true,1
46,407,true,2
46,408,true,1
46,409,true,1
46,410,true,1
46,411,true,1
46,412,true,2
46,413,true,2
46,414,true,1
46,415,false,1
46,416,true,2
46,417,true,1
46,418,true,1
46,419,true,1
46,420,true,1
46,421,true,2
46,422,true,1
46,423,true,1
46,424,true,1
46,425,true,1
46,426,true,2
46,427,true,1
46,428,true,1
46,429,true,1
46,430,true,2
46,431,true,1
46,432,true,2
46,433,true,2
46,434,true,1
46,435,true,1
46,436,true,2
46,437,true,1
46,438,true,1
46,439,true,1
46,440,true,1
46,441,true,1
46,442,false,1
46,443,true,2
46,444,true,2
46,445,true,2
46,446,true,1
46,447,false,1
46,448,true,1
46,449,false,1
46,450,true,2
46,451,true,2
46,452,true,1
46,453,true,1
46,454,false,1
46,455,true,1
46,456,true,1
46,457,true,2
46,458,false,2
46,459,false,1
46,460,true,1
46,461,true,1
46,462,true,2
46,463,true,2
46,464,false,1
46,465,false,1
46,466,true,2
46,467,true,1
46,468,true,2
46,469,true,2
46,470,true,2
46,471,false,1
46,472,true,2
46,473,true,1
46,474,true,1
46,475,false,1
46,476,true,1
46,477,true,2
46,478,true,1
46,479,true,1
46,480,true,2
46,481,true,2
46,482,true,2
46,483,true,2
46,484,false,1
46,485,true,1
46,486,true,1
46,487,false,1
46,488,true,2
46,489,true,1
46,490,true,1
46,491,true,2
46,492,true,1
46,493,true,1
46,494,true,2
46,495,true,2
46,496,true,1
46,497,true,1
46,498,true,1
46,499,true,2
46,500,true,1
46,501,true,2
46,502,false,1
46,503,true,1
46,504,true,2
46,505,true,2
46,506,true,1
46,507,true,1
46,508,true,1
46,509,true,2
46,510,true,1
46,511,true,1
46,512,true,2
46,513,true,2
46,514,false,1
46,515,true,2
46,516,true,2
46,517,true,2
46,518,true,2
46,519,true,2
46,520,true,1
46,521,true,1
46,522,true,1
46,523,true,2
46,524,true,1
46,525,true,1
46,526,false,1
46,527,true,2
46,528,true,1
46,529,false,1
46,530,true,1
46,531,true,2
46,532,true,1
46,533,true,1
46,534,true,2
46,535,true,1
46,536,true,2
46,537,true,1
46,538,true,2
46,539,true,2
46,540,true,1
46,541,true,2
46,542,false,1
46,543,true,1
46,544,true,1
46,545,true,1
46,546,true,1
46,547,true,1
46,548,true,1
46,549,true,1
46,550,true,2
46,551,true,2
46,552,true,2
46,553,true,1
46,554,true,1
46,555,true,2
46,556,true,1
46,557,true,1
46,558,true,2
46,559,true,2
46,560,true,2
46,561,false,1
46,562,true,2
46,563,true,1
46,564,true,1
46,565,true,2
46,566,true,2
46,567,true,1
46,568,true,1
46,569,true,1
46,570,true,2
46,571,true,1
46,572,true,2
46,573,true,2
46,574,true,2
46,575,true,1
46,576,true,1
46,577,true,2
46,578,true,1
46,579,true,2
46,580,true,1
46,581,true,2
46,582,true,2
46,583,true,1
46,584,true,1
46,585,true,2
46,586,false,1
46,587,true,2
46,588,false,1
46,589,true,2
46,590,true,1
46,591,true,1
46,592,true,1
46,593,true,2
46,594,true,2
46,595,false,1
46,596,true,2
46,597,false,1
46,598,true,1
46,599,true,2
46,600,false,1
46,601,true,2
46,602,true,2
46,603,true,2
46,604,true,1
46,605,true,2
46,606,true,2
46,607,true,2
46,608,true,2
46,609,true,2
46,610,false,1
46,611,true,1
46,612,true,1
46,613,true,1
46,614,true,1
46,615,true,2
46,616,true,2
46,617,true,1
46,618,true,2
46,619,true,2
46,620,false,2
46,621,true,2
46,622,true,1
46,623,true,1
46,624,true,1
46,625,true,1
46,626,true,1
46,627,true,2
46,628,true,1
46,629,true,1
46,630,true,1
46,631,true,2
46,632,true,2
46,633,true,2
46,634,true,2
46,635,false,2
46,636,true,2
46,637,true,1
46,638,true,1
46,639,true,2
46,640,true,2
46,641,true,2
46,642,true,2
46,643,true,2
46,644,true,1
46,645,true,1
46,646,true,2
46,647,true,1
46,648,true,1
46,649,false,1
46,650,true,2
46,651,true,2
46,652,true,2
46,653,true,1
46,654,true,2
46,655,true,1
46,656,true,1
46,657,true,1
46,658,false,1
46,659,true,2
46,660,true,1
46,661,true,1
46,662,true,1
46,663,true,1
46,664,true,2
46,665,true,2
46,666,true,2
46,667,true,1
46,668,true,2
46,669,true,1
46,670,true,2
46,671,true,2
46,672,true,1
46,673,true,1
46,674,true,2
46,675,false,1
46,676,true,2
46,677,true,2
46,678,true,1
46,679,true,2
46,680,true,1
46,681,true,2
46,682,true,1
46,683,false,1
46,684,true,2
46,685,true,1
46,686,true,1
46,687,true,1
46,688,true,2
46,689,true,2
46,690,true,2
46,691,true,1
46,692,true,2
46,693,true,2
46,694,true,1
46,695,true,2
